910, 2048, 14, 0
980, 2048, 14, 0
1010, 2048, 14, 0
1040, 2048, 14, 0
1080, 2048, 14, 0
1100, 2048, 14, 0
1120, 2048, 14, 0
1140, 2048, 14, 0
1160, 2048, 14, 0
1180, 2048, 14, 0
1200, 2048, 14, 0
1240, 2048, 14, 0
1280, 2048, 14, 0
1300, 2048, 14, 0
1320, 2048, 14, 0
1340, 2048, 14, 0
1360, 2048, 14, 0
